  -2.500	  -2.000	+150.000	+500.000	0.840	0.015	0.799	0.031	0.838	0.857	0.830	0.810
  -2.000	  -1.566	+150.000	+500.000	0.867	0.010	0.891	0.016	0.864	0.864	0.861	0.889
  -1.566	  -1.444	+150.000	+500.000	0.746	0.025	0.719	0.044	0.745	0.738	0.744	0.728
  -1.444	  -0.800	+150.000	+500.000	0.871	0.006	0.887	0.010	0.863	0.871	0.880	0.882
  -0.800	  +0.000	+150.000	+500.000	0.863	0.004	0.879	0.008	0.861	0.865	0.885	0.878
  +0.000	  +0.800	+150.000	+500.000	0.877	0.004	0.859	0.009	0.872	0.877	0.867	0.861
  +0.800	  +1.444	+150.000	+500.000	0.878	0.006	0.878	0.010	0.869	0.877	0.863	0.877
  +1.444	  +1.566	+150.000	+500.000	0.669	0.026	0.757	0.045	0.678	0.681	0.763	0.768
  +1.566	  +2.000	+150.000	+500.000	0.855	0.010	0.873	0.018	0.855	0.855	0.892	0.876
  +2.000	  +2.500	+150.000	+500.000	0.897	0.016	0.856	0.026	0.884	0.891	0.852	0.875

